2005	176	2000	22.27	23.08	21.19
2005	176	2100	22.04	22.57	20.8
2005	176	2133	0.1		
2005	176	2134	0.2		
2005	176	2136	0.1		
2005	176	2139	0.1		
2005	176	2200	19.89	20.76	18.86
2005	176	2300	19.42	20.31	18.7
2005	176	2400	19.63	20.15	18.63
2005	177	5	0.1		
2005	177	100	19.53	20.18	18.94
2005	177	200	19.22	19.48	18.9
2005	177	300	18.23	19.45	16.72
2005	177	400	15.81	16.79	14.78
2005	177	500	15.72	16.84	14.6
2005	177	600	15.19	17.53	14.16
2005	177	700	18.64	20.51	17.63
2005	177	800	22.09	23.51	20.51
2005	177	900	24.76	27.12	23.1
2005	177	1000	27.68	29.1	26.37
2005	177	1100	29.35	30.51	28.39
2005	177	1200	30.66	31.67	29.46
2005	177	1300	32.3	33.54	30.61
2005	177	1400	31.14	33.19	29.57
2005	177	1500	31.76	33.34	29.06
2005	177	1600	33.29	34.37	32.52
2005	177	1700	33.24	34.19	32.47
2005	177	1800	32.18	33.52	31.68
2005	177	1900	31.69	33.19	29.92
2005	177	2000	28.35	30.02	27.08
2005	177	2100	25.28	27.18	24.12
2005	177	2200	23.02	25.57	21.73
2005	177	2300	22.56	23.22	21.09
2005	177	2400	22.13	22.63	21.35
2005	178	100	20.87	21.48	19.57
2005	178	200	20.67	21.69	19.9
2005	178	300	19.21	20.78	17.63
2005	178	400	15.18	17.56	13.03
2005	178	500	13.66	15.34	12.66
2005	178	600	16.21	18.41	14.73
2005	178	700	20.66	22.64	18.31
2005	178	800	22.63	23.24	22.04
2005	178	900	24.77	25.96	23
2005	178	1000	27.76	30.37	25.93
2005	178	1100	30.77	32.49	29.92
2005	178	1200	32.08	33.08	31.28
2005	178	1300	33.12	34.51	31.92
2005	178	1400	32.62	34.58	31.83
2005	178	1500	33.23	34.95	32.6
2005	178	1600	33.69	35.15	32.87
2005	178	1700	33.73	35.32	32.73
2005	178	1800	32.86	33.77	32.2
2005	178	1900	31.69	32.21	31.16
2005	178	2000	29.98	31.12	28.52
2005	178	2100	27.63	28.58	26.28
2005	178	2200	26.56	27.15	25.98
2005	178	2300	25.91	26.61	24.87
2005	178	2400	22.88	24.64	22.08
2005	179	100	22.49	24.02	21.55
2005	179	200	21.28	22.86	20.04
2005	179	300	21.88	22.33	21.35
2005	179	400	21.16	22.26	19.33
2005	179	500	19.8	20.31	19.43
2005	179	600	20.48	22.27	19.31
2005	179	700	24.69	26.16	22.37
2005	179	800	27.93	30.36	25.25
2005	179	900	29.87	30.86	28.74
2005	179	1000	31.47	32.58	30.65
2005	179	1100	32.86	33.97	31.88
2005	179	1200	32.64	34.33	31.68
2005	179	1300	34.21	35.27	33.14
2005	179	1400	34.44	35.79	32.97
2005	179	1414	0.1		
2005	179	1416	0.1		
2005	179	1417	0.1		
2005	179	1419	0.1		
2005	179	1420	0.1		
2005	179	1500	28.45	32.87	24.24
2005	179	1600	30.27	30.94	29.73
2005	179	1700	28.03	29.76	26.14
2005	179	1714	0.1		
2005	179	1800	27.56	29.33	25.04
2005	179	1900	28.94	29.64	27.41
2005	179	2000	27.26	29.23	25.06
2005	179	2100	25.62	26.92	24.62
2005	179	2200	26.41	26.99	25.71
2005	179	2300	25.32	26.96	22.66
2005	179	2400	22.94	24.12	22.03
2005	180	100	25.01	26.22	23.7
2005	180	200	22.71	24.17	21.08
2005	180	300	22.12	23.23	20.47
2005	180	400	20.89	21.96	20.24
2005	180	500	19.94	20.51	18.57
2005	180	600	19.35	22.11	17.96
2005	180	700	22.88	24.55	21.23
2005	180	800	26.01	27.02	24.52
2005	180	900	27.73	28.9	26.75
2005	180	1000	29.47	30.95	28.36
2005	180	1100	30.99	32.21	29.67
2005	180	1200	32.8	33.73	32.01
2005	180	1300	34.02	35.09	33.03
2005	180	1400	34.84	35.59	33.98
2005	180	1500	35.85	36.89	35.05
2005	180	1600	36.78	37.65	35.57
2005	180	1700	36.8	37.71	35.89
2005	180	1800	36.27	37.24	35.33
2005	180	1900	34.32	36.14	32.76
2005	180	2000	30	32.9	28.17
2005	180	2100	27.36	28.07	25.88
2005	180	2200	24.82	25.68	23.7
2005	180	2300	24.15	25.27	23.32
2005	180	2400	22.67	23.22	21.48
2005	181	100	19.25	21.18	17.89
2005	181	200	18.2	20.32	16.19
2005	181	300	17.21	18.39	16.17
2005	181	400	17.9	19.68	16.41
2005	181	500	19.83	21.57	17.16
2005	181	600	17.86	20.05	16.45
2005	181	700	21.27	23.37	20.05
2005	181	800	23.47	24.71	22.87
2005	181	900	26.59	28.66	24.14
2005	181	1000	29.83	31.69	27.68
2005	181	1100	31.59	33.39	29.86
2005	181	1200	34	35.21	32.48
